Source,Target,weight
262800088,4813881008,1.0
262800088,4897039492,2.0
262800088,531586866,1.0
262800088,764643388385693696,1.0
262800088,2725704808,1.0
262800088,768390753718599680,1.0
262800088,1566816938,1.0
262800088,950472888,1.0
262800088,840862346,1.0
262800088,714887575081607168,1.0
262800088,36048950,1.0
262800088,637110015,1.0
262800088,3248410062,2.0
262800088,782047301418250240,1.0
262800088,111547732,1.0
262800088,779391954249449472,1.0
262800088,3406296927,1.0
262800088,2825224526,1.0
262800088,747861126575067137,1.0
262800088,705814755869470720,3.0
262800088,3355655206,1.0
262800088,3997870336,1.0
262800088,3006418240,2.0
262800088,761439389364826112,1.0
262800088,785474108356173824,1.0
262800088,4856996010,1.0
262800088,752667268320866304,1.0
262800088,3179169763,1.0
262800088,208796606,1.0
262800088,1829841180,1.0
262800088,102083912,1.0
262800088,3264908461,1.0
262800088,785531751368105984,1.0
262800088,120025039,1.0
262800088,318562573,2.0
262800088,4547821336,1.0
262800088,789978012066451456,1.0
262800088,3290617216,1.0
262800088,357729263,1.0
262800088,1226512668,1.0
262800088,718496703842807809,1.0
262800088,358956687,1.0
262800088,3178690927,2.0
262800088,34755858,2.0
262800088,4305818178,1.0
246676814,785318767278653440,1.0
246676814,32951070,1.0
2859702526,2329260715,1.0
2859702526,780901125662896132,1.0
2859702526,703826648987086848,1.0
2859702526,754805752083124224,1.0
2859702526,754053533834567682,1.0
2859702526,768067639021342720,1.0
2859702526,785581842845999104,1.0
2859702526,510346708,1.0
2859702526,3994632083,1.0
2859702526,3422820227,1.0
2859702526,176292487,1.0
2859702526,2519063076,1.0
2859702526,3318186731,1.0
2859702526,177487728,1.0
2859702526,4921245314,1.0
2859702526,781933094345539584,1.0
2859702526,50347977,1.0
2859702526,23393316,1.0
2859702526,745103416444198912,1.0
2859702526,189940236,1.0
2859702526,1447605738,1.0
2859702526,930389858,1.0
2859702526,2740491340,1.0
2859702526,703553180710244352,1.0
780438816834277376,16214639,1.0
878439888,788916621981036544,1.0
878439888,777622223863418880,1.0
878439888,3308193378,1.0
878439888,1310811456,1.0
878439888,3145424584,1.0
878439888,3717452056,1.0
878439888,1954611157,1.0
878439888,58869220,1.0
878439888,413491182,1.0
878439888,868017104,1.0
878439888,599675249,1.0
496300822,4800678578,1.0
760558374870220800,522570126,1.0
760558374870220800,2147629573,1.0
760558374870220800,305719688,1.0
760558374870220800,795634687775379456,1.0
760558374870220800,601019861,1.0
3108141873,760667704411975680,1.0
18175578,793148808,1.0
18175578,1621868402,1.0
18175578,3723496512,1.0
2427581443,28137091,1.0
2427581443,313055068,1.0
2427581443,3319650211,1.0
2427581443,3830298194,1.0
16135462,1027404487,1.0
20480373,238366185,1.0
1097225142,141642957,1.0
700492921053663232,4445235254,1.0
700492921053663232,2920257085,1.0
700492921053663232,26175308,1.0
700492921053663232,3389994447,1.0
700492921053663232,3289874118,1.0
700492921053663232,4079134623,1.0
248390271,790649024303009793,1.0
801698222,801698222,1.0
801698222,257097577,1.0
556362227,537602851,1.0
556362227,740928906,1.0
3403937658,444386403,1.0
3403937658,3707246052,1.0
3403937658,3628257623,1.0
3403937658,17907878,1.0
3403937658,752861108369711104,1.0
3403937658,96655856,1.0
746437174736879616,703795647380520960,1.0
746437174736879616,2305367580,1.0
746437174736879616,422426986,1.0
746437174736879616,811628198,1.0
746437174736879616,387265077,1.0
746437174736879616,760667704411975680,1.0
746437174736879616,4214136858,1.0
993451813,196621716,1.0
993451813,2905440816,1.0
993451813,574621059,1.0
993451813,48734245,1.0
4854250851,512529083,1.0
4854250851,18813074,1.0
4854250851,18019121,1.0
4854250851,23104561,1.0
4854250851,2881583811,1.0
869027407,1238328264,1.0
869027407,702971762192023552,1.0
869027407,15831043,1.0
869027407,513855461,1.0
2262620679,936148682,1.0
2262620679,4700267755,1.0
2262620679,1222028304,1.0
2262620679,725076888561979393,1.0
38126883,320307136,1.0
38126883,3158899591,1.0
708063091418763264,718319754,1.0
708063091418763264,3551147605,1.0
708063091418763264,36653514,1.0
708063091418763264,4925162165,1.0
708063091418763264,3091954441,1.0
708063091418763264,3407790472,1.0
708063091418763264,19423796,1.0
708063091418763264,2223712032,1.0
708063091418763264,3794595441,1.0
708063091418763264,36345774,1.0
708063091418763264,874743145,1.0
708063091418763264,23477550,1.0
708063091418763264,299081304,1.0
708063091418763264,52228687,1.0
708063091418763264,1177563320,1.0
708063091418763264,700096122262425600,1.0
708063091418763264,2921064451,1.0
708063091418763264,3664569856,1.0
708063091418763264,3279690919,1.0
708063091418763264,737100147818008576,1.0
708063091418763264,2779491677,1.0
708063091418763264,749069182826754048,1.0
708063091418763264,4085135908,1.0
708063091418763264,433587038,1.0
708063091418763264,2572645350,1.0
708063091418763264,25741722,1.0
708063091418763264,4830482521,1.0
708063091418763264,184600266,1.0
708063091418763264,537829851,1.0
708063091418763264,42224694,1.0
708063091418763264,261969771,1.0
708063091418763264,275679915,1.0
708063091418763264,705192824375869440,1.0
379747365,395476407,1.0
32181565,763162689086427136,1.0
32181565,522360500,1.0
474242346,783003777146163204,1.0
474242346,72445782,1.0
474242346,5920142,1.0
474242346,33206689,1.0
474242346,2433752617,1.0
474242346,594891759,1.0
525654398,570115053,1.0
525654398,16054602,1.0
525654398,444994317,1.0
184463503,1904454054,1.0
15920162,21899643,1.0
15920162,3418880782,1.0
15920162,366717113,1.0
15920162,408590976,1.0
15920162,473523572,1.0
15920162,3443515454,1.0
15920162,218025719,1.0
15920162,126840137,1.0
740751762592833536,1150914516,1.0
1651836092,3056169579,1.0
586,33278652,1.0
586,434640003,1.0
586,14524566,1.0
586,627363601,1.0
586,17197717,1.0
586,98829263,1.0
586,4925847598,1.0
586,18243223,1.0
586,426948942,2.0
586,114807010,1.0
586,14434298,1.0
586,546305533,1.0
586,3271454629,1.0
109960811,994902187,1.0
109960811,1861885849,1.0
109960811,4856026475,1.0
856490520,3439536453,1.0
856490520,147248694,1.0
2792257031,728602290,1.0
2792257031,109960811,1.0
2792257031,173596456,1.0
2792257031,766034793859575808,1.0
220240498,3439536453,1.0
220240498,74590093,1.0
3145379514,1924904623,1.0
3145379514,562927744,1.0
3145379514,21587082,2.0
770303925794643968,49144779,1.0
770303925794643968,14542994,1.0
770303925794643968,16572515,1.0
1621868402,3297499638,1.0
1621868402,215293961,1.0
1621868402,1621868402,5.0
1621868402,301528453,1.0
1621868402,1601751318,1.0
1621868402,48952344,1.0
1621868402,713789589261930496,1.0
1621868402,782051425735933952,1.0
1621868402,193357080,1.0
1621868402,18538801,1.0
1621868402,261878833,1.0
1621868402,760128353286316034,2.0
1621868402,727132566,1.0
1621868402,733318453520666624,1.0
1621868402,739408592,1.0
1621868402,3244962238,1.0
3414012285,769607999304400896,1.0
40361182,513559496,1.0
706189400829513728,135008854,1.0
706189400829513728,769557895872589825,1.0
706189400829513728,3950712737,1.0
706189400829513728,325280206,1.0
706189400829513728,110611375,1.0
706189400829513728,35863860,1.0
706189400829513728,777206389181644800,1.0
2880526847,2433752617,1.0
2880526847,2780520277,1.0
1363449445,18466324,1.0
701069957107322881,97989357,1.0
494057971,4150125374,1.0
1691191314,702994617545986049,1.0
56569304,91738733,1.0
56569304,730763692007002112,1.0
56569304,19417073,1.0
56569304,69483012,1.0
18416448,30849514,1.0
18416448,236612480,1.0
18416448,3953871255,1.0
2836839353,3499636752,1.0
16190478,122241218,1.0
16190478,711294198977318913,1.0
16190478,1143033450,1.0
16190478,97989357,1.0
16190478,884311340,1.0
16190478,781916611926192128,1.0
16190478,1420535665,1.0
16190478,23076096,1.0
16190478,18553881,1.0
16190478,154108144,1.0
16190478,548462015,1.0
16190478,221121595,1.0
2752588498,3352899432,1.0
3536120422,23050300,1.0
4204682079,780817940308295681,1.0
4204682079,2305367580,1.0
4204682079,97268787,1.0
4204682079,742405429368619010,1.0
3110905846,1524787770,1.0
3110905846,151792927,1.0
3110905846,766088331067269120,1.0
3110905846,1240499028,1.0
3110905846,2937854619,1.0
3110905846,885741559,1.0
3110905846,4718047119,1.0
3110905846,2901997214,1.0
3110905846,17886038,1.0
3110905846,17221762,1.0
3110905846,702967165968748546,1.0
3110905846,3058539006,1.0
3110905846,790830852,1.0
3110905846,39921150,1.0
3110905846,1306341967,1.0
3110905846,4925297555,1.0
3110905846,50948136,1.0
3110905846,306187852,1.0
746235225169006592,730448238998786048,1.0
746235225169006592,739750578,1.0
746235225169006592,1539095702,1.0
746235225169006592,758123352171085824,1.0
242826639,97268787,1.0
242826639,755893080373366784,1.0
890017790,784447353273012224,1.0
890017790,785318767278653440,1.0
890017790,754190162821718019,1.0
890017790,767100119049236480,1.0
890017790,2894256669,1.0
890017790,3440693962,1.0
890017790,788384602960297984,1.0
890017790,772500008,1.0
890017790,359703527,1.0
890017790,781964899597492224,1.0
890017790,15502432,1.0
890017790,729442479611781120,1.0
890017790,4856364013,1.0
890017790,4249418631,1.0
890017790,2369692271,1.0
890017790,2693483792,1.0
890017790,617437197,1.0
890017790,921994520,1.0
890017790,263335079,1.0
729856292832030720,1713036884,1.0
729856292832030720,729856292832030720,1.0
729856292832030720,3111009699,1.0
729856292832030720,17907878,1.0
16512565,34996703,1.0
16512565,269488377,1.0
16512565,2193522804,1.0
16512565,15693337,1.0
16512565,99095270,1.0
715652166266912770,706223604615258113,1.0
115125517,115125517,1.0
14119438,84548925,1.0
14119438,23229372,1.0
51588583,179168193,1.0
51588583,4595812942,1.0
51588583,529645252,1.0
51588583,2428267269,1.0
38766918,852023280,1.0
4831797602,1126189962,1.0
1694549647,16067067,1.0
19173608,393162108,1.0
19173608,885741559,1.0
19173608,3551147605,1.0
19173608,253848000,1.0
19173608,4311289161,1.0
19173608,28606630,1.0
19173608,17468666,1.0
19173608,326215403,1.0
19173608,771365661364936704,1.0
19173608,754818422379311104,1.0
19173608,930346952,1.0
19173608,756861740059533312,1.0
19173608,710088641243123712,1.0
19173608,612681531,1.0
19173608,764572902125608960,1.0
19173608,1321334844,1.0
19173608,3959778976,1.0
19173608,790990019208945665,1.0
19173608,325246257,1.0
19173608,413491182,1.0
19173608,299934350,1.0
19173608,560689936,1.0
19173608,757735890278055936,1.0
19173608,3499636752,1.0
19173608,3058539006,1.0
19173608,1861366094,1.0
19173608,1152874315,1.0
19173608,2669181342,1.0
19173608,4636720889,1.0
19173608,4879865781,1.0
19173608,756487232484106241,1.0
19173608,3999175995,1.0
19173608,765207622169616384,1.0
19173608,913746768,1.0
19173608,410301870,1.0
19173608,87817154,1.0
19173608,1558285112,1.0
19173608,777002282865070080,1.0
19173608,29993565,1.0
19173608,3992373014,1.0
19173608,833144022,1.0
19173608,831716407,1.0
19173608,426318954,1.0
19173608,705697628,1.0
19173608,780780929484587008,1.0
19173608,1629101197,1.0
19173608,3647712853,1.0
19173608,3329029883,1.0
19173608,330487457,1.0
19173608,2496137333,1.0
19173608,550487203,1.0
19173608,788222338072313856,1.0
19173608,192692803,1.0
19173608,4750409127,1.0
19173608,783471676654747648,1.0
19173608,326426434,1.0
19173608,2878502178,1.0
19173608,946600968,1.0
19173608,26228963,1.0
19173608,2571409351,1.0
19173608,3355226355,1.0
19173608,765707237239119872,1.0
19173608,179180471,1.0
19173608,3229661237,1.0
19173608,3033004077,1.0
19173608,300773836,1.0
19173608,48467882,1.0
744185866097025024,2798085656,1.0
744185866097025024,21400889,1.0
744185866097025024,2907677723,1.0
744185866097025024,790302215579639808,1.0
744185866097025024,4857682107,1.0
744185866097025024,784912148891856898,1.0
2313099380,245780164,1.0
2313099380,60164572,1.0
805602769,3677775437,1.0
805602769,707548289168744449,1.0
805602769,3886099279,1.0
805602769,311797486,1.0
805602769,526610167,1.0
805602769,18553881,1.0
805602769,3707671576,1.0
805602769,4282865114,1.0
18380551,140638175,1.0
18380551,757534599018717184,1.0
18380551,961371518,1.0
18380551,52428027,1.0
18380551,1283398712,1.0
18380551,759463520090021888,1.0
18380551,773740179265818624,2.0
18380551,787017904608817152,1.0
18380551,2595851454,1.0
18380551,36138008,1.0
18380551,759741490113355777,1.0
18380551,1343302033,1.0
18380551,45208226,1.0
18380551,20715638,1.0
18380551,2686498352,1.0
18380551,783561210419642368,3.0
18380551,2677167336,1.0
18380551,3122210124,1.0
18380551,746827131859181568,1.0
18380551,2905440816,1.0
18380551,97669212,1.0
18380551,27095023,1.0
18380551,72529640,1.0
18380551,127349780,1.0
18380551,45154341,2.0
18380551,1551206293,1.0
18380551,75453517,1.0
18380551,778041224469049344,1.0
18380551,3232420087,1.0
18380551,773564016312606722,1.0
18380551,382764378,1.0
18380551,40325091,1.0
18380551,746149720758845442,1.0
18380551,777002282865070080,1.0
18380551,3680356815,1.0
18380551,771104412324560896,1.0
18380551,38012558,1.0
18380551,3408607037,1.0
18380551,706223604615258113,1.0
18380551,770664676493369344,1.0
18380551,743834202349527040,1.0
18380551,3302298378,1.0
18380551,1285069740,1.0
18380551,1531185990,1.0
18380551,416467884,1.0
18380551,787402471119335424,1.0
18380551,4843899317,1.0
18380551,4905152464,1.0
18380551,764142620503179264,1.0
18380551,795319692709793792,1.0
18380551,780625531515437056,1.0
18380551,757404108450070529,1.0
18380551,715652166266912770,1.0
18380551,113478472,1.0
18380551,785330939547320321,1.0
18380551,777909664188997638,1.0
18380551,4851493023,1.0
18380551,2331265305,1.0
18380551,2691301089,1.0
18380551,784738349567401984,1.0
18380551,739161514599284736,1.0
18380551,715434592925270017,1.0
18380551,2181907192,1.0
18380551,72546927,1.0
18380551,4837004436,1.0
18380551,18393418,1.0
18380551,2291548951,1.0
18380551,1447529352,1.0
18380551,2763414210,2.0
18380551,791140430859599874,2.0
18380551,229944601,1.0
18380551,33206689,1.0
18380551,1567242546,1.0
18380551,75405585,1.0
18380551,759354603750191104,1.0
18380551,3138282135,1.0
18380551,725469308558663680,1.0
18380551,3070209746,1.0
18380551,713361782,1.0
18380551,98769374,1.0
18380551,1281023744,1.0
18380551,33424339,1.0
18380551,42769580,1.0
18380551,786308175767203842,1.0
18380551,498065893,1.0
18380551,1554242034,1.0
18380551,95985203,1.0
18380551,356324005,1.0
18380551,4490345654,1.0
18380551,1655493013,1.0
18380551,3824077212,1.0
18380551,59319365,1.0
18380551,740871504334721024,2.0
18380551,2382829512,1.0
18380551,768600209056145409,1.0
18380551,191195321,1.0
18380551,763056377187237888,1.0
18380551,2407277082,1.0
18380551,109065990,2.0
18380551,768682170684628992,1.0
18380551,754805752083124224,1.0
18380551,3181140627,1.0
18380551,583122991,1.0
18380551,596615669,1.0
18380551,756550440540516352,1.0
18380551,4836402993,1.0
18380551,750831076830883840,1.0
18380551,2850722943,1.0
18380551,279294502,1.0
18380551,733424386020020224,2.0
18380551,784613346398113793,1.0
18380551,743473831856181248,1.0
18380551,2622794806,1.0
18380551,2269237075,1.0
18380551,3380533895,1.0
18380551,705980383,1.0
18380551,1423540242,1.0
18380551,1646044446,1.0
18380551,884311340,1.0
18380551,2196212185,1.0
18380551,4319136795,1.0
18380551,350317017,1.0
18380551,522778079,1.0
18380551,417387705,2.0
18380551,116064137,1.0
18380551,4856251086,1.0
18380551,385403922,1.0
18380551,3906603977,1.0
18380551,1484196626,1.0
18380551,175841078,1.0
18380551,3025266342,1.0
18380551,753361014691725313,1.0
18380551,841253952,1.0
18380551,220584725,1.0
18380551,423330837,1.0
18380551,1940729918,1.0
18380551,365168112,2.0
18380551,3685465332,1.0
18380551,768947692122828800,2.0
18380551,3241032604,1.0
18380551,3239296926,1.0
18380551,289762786,1.0
18380551,4687754948,2.0
18380551,3313960495,1.0
18380551,4235632753,1.0
18380551,3219494347,1.0
18380551,20323333,1.0
18380551,3400009402,1.0
18380551,2705400409,1.0
18380551,703317145200025600,1.0
18380551,164787959,1.0
18380551,794596046412267520,1.0
18380551,729866734815993856,1.0
18380551,725108395783688192,1.0
18380551,250302521,1.0
18380551,533670216,1.0
18380551,704088125,1.0
18380551,46171322,2.0
18380551,2934225042,1.0
18380551,2391162413,2.0
18380551,766453507868258304,1.0
18380551,75903151,1.0
18380551,341215203,1.0
18380551,3367318187,1.0
18380551,2840335338,1.0
18380551,50913224,1.0
18380551,793101953534308352,1.0
18380551,163912172,1.0
18380551,780891864002072576,1.0
18380551,3280271678,1.0
18380551,785851714960236545,1.0
18380551,3883733953,1.0
18380551,420087425,1.0
18380551,97492736,2.0
18380551,758694916268564481,1.0
18380551,874747686,1.0
18380551,4787266529,1.0
18380551,227962095,1.0
18380551,1426631498,1.0
18380551,531526536,1.0
18380551,4810053920,1.0
18380551,4182688875,1.0
18380551,786901787596980224,2.0
18380551,778472879683801088,2.0
18380551,757390775176921088,2.0
18380551,835577814,2.0
18380551,4521330855,8.0
18380551,751590723775004672,1.0
18380551,238997174,1.0
18380551,788031656275824641,1.0
18380551,745610036135796736,1.0
18380551,994386145,1.0
18380551,776055774,1.0
18380551,738452826494533632,1.0
18380551,303579558,1.0
18380551,2450202811,1.0
18380551,115496935,1.0
18380551,361444464,1.0
18380551,4763838026,1.0
18380551,713938249996218368,1.0
18380551,73654065,1.0
18380551,792138253910573058,1.0
18380551,790649024303009793,2.0
18380551,790744747908272128,1.0
18380551,19109771,1.0
18380551,2700167659,1.0
18380551,4855158280,1.0
18380551,2405084872,1.0
18380551,19609647,1.0
18380551,994082870,3.0
18380551,775724896462659584,1.0
18380551,359770097,1.0
18380551,824385392,1.0
18380551,199097020,1.0
18380551,1580405179,1.0
18380551,2297125818,1.0
18380551,169123446,1.0
18380551,2983991113,1.0
18380551,714887575081607168,1.0
18380551,3309757218,1.0
18380551,531649280,1.0
18380551,1414122888,3.0
18380551,353996180,1.0
18380551,4828548009,1.0
18380551,3013299916,1.0
18380551,705406717308174336,1.0
18380551,2159250657,1.0
18380551,86002703,1.0
18380551,3314267340,1.0
18380551,330487457,1.0
18380551,19380916,1.0
18380551,2247762848,1.0
18380551,47051674,1.0
18380551,780829149950726144,2.0
18380551,708794464635101184,1.0
18380551,358361253,1.0
18380551,3130927019,1.0
18380551,17268641,1.0
18380551,331673722,1.0
18380551,2218006742,1.0
18380551,763558949576581120,1.0
18380551,53958222,1.0
18380551,2546186313,1.0
18380551,2233845925,1.0
18380551,765740494525702144,1.0
18380551,470374758,1.0
18380551,713554669549654016,1.0
18380551,928226604,1.0
18380551,789746722624802816,2.0
18380551,469086244,1.0
18380551,24569396,1.0
18380551,2398300866,1.0
18380551,60616666,1.0
18380551,572265354,1.0
18380551,280609806,2.0
18380551,786030861724422144,1.0
18380551,1514355565,1.0
18380551,37627693,1.0
18380551,2572023445,1.0
18380551,4580018975,1.0
18380551,57234339,1.0
18380551,788500118324469760,1.0
18380551,18088278,1.0
18380551,3194881206,1.0
18380551,259495952,1.0
18380551,3068847794,1.0
18380551,3139101181,1.0
18380551,20909037,1.0
18380551,3231034184,1.0
18380551,2220005352,1.0
18380551,705196121363243008,1.0
18380551,790232921470820352,1.0
18380551,14239714,1.0
18380551,17225430,1.0
18380551,2751301460,1.0
18380551,427817181,1.0
18380551,793218545920466944,1.0
18380551,1400514948,1.0
18380551,2340079906,2.0
18380551,2947709045,1.0
18380551,710485113163935745,1.0
18380551,378394143,1.0
18380551,1210332085,1.0
18380551,532438266,1.0
18380551,742119836575223808,1.0
18380551,68127617,1.0
18380551,735961524934746113,1.0
18380551,784606740507725826,1.0
18380551,540262928,1.0
18380551,2429705118,1.0
18380551,186947679,2.0
18380551,3407336476,1.0
18380551,2869562673,1.0
18380551,743168613415149568,1.0
18380551,729442479611781120,1.0
18380551,776996815468171265,1.0
18380551,2948635943,1.0
18380551,1447605738,1.0
18380551,260830319,1.0
18380551,706541040556220416,1.0
18380551,790995073089413120,1.0
18380551,45935663,1.0
18380551,742803279277527040,1.0
18380551,792796887204192256,1.0
18380551,735870222658244608,1.0
18380551,231184538,1.0
18380551,32812229,1.0
18380551,739901124367556608,1.0
18380551,1512598062,1.0
18380551,713861631122481152,1.0
18380551,64914038,1.0
18380551,1410705194,1.0
18380551,1498274048,1.0
18380551,769051888486604800,1.0
18380551,250131859,1.0
18380551,788563350959513603,1.0
18380551,172255937,1.0
18380551,1506556567,1.0
18380551,728659422247981056,1.0
18380551,1291571430,2.0
18380551,727624715519578112,1.0
18380551,898923308,1.0
18380551,3472785196,1.0
18380551,2853841385,1.0
18380551,583687484,1.0
18380551,410317301,1.0
18380551,950804761,1.0
18380551,380376280,1.0
18380551,3402737002,1.0
18380551,759454980868890624,1.0
18380551,776080266498482176,1.0
18380551,759791099455995904,1.0
18380551,2815268300,1.0
18380551,785491305254129664,1.0
18380551,49499772,1.0
18380551,785654264945192960,1.0
18380551,26022470,1.0
6108862,60332172,1.0
6108862,25333580,1.0
6108862,150148564,1.0
6108862,134691641,1.0
6108862,3458047347,1.0
6108862,1523506160,1.0
6108862,87603897,1.0
6108862,353996180,1.0
6108862,753603121339834368,1.0
6108862,26117448,1.0
6108862,2915567274,1.0
6108862,3431102181,1.0
6108862,314867508,1.0
6108862,41852226,1.0
6108862,1023204948,1.0
14505245,22689076,1.0
14505245,1566855548,1.0
14505245,4828548009,1.0
14505245,21469938,1.0
14505245,1301029633,1.0
14505245,531620458,1.0
14505245,755547494369660928,1.0
14505245,1549873879,1.0
14505245,20909037,2.0
14505245,1561539391,1.0
14505245,4819234823,2.0
14505245,4503215594,1.0
14505245,713094969037160449,1.0
14505245,97669212,1.0
14505245,783415404270067712,1.0
14505245,335643550,1.0
14505245,4487940026,1.0
14505245,2762251732,1.0
14505245,788760392986091520,1.0
14505245,3163053138,1.0
14505245,392479429,1.0
14505245,110421556,1.0
14505245,1695217200,1.0
14505245,714123468833480707,1.0
14505245,47806130,1.0
14505245,1283874588,1.0
14505245,135247359,1.0
14505245,780625531515437056,1.0
14505245,2975208676,1.0
14505245,4851493023,1.0
14505245,2599136157,1.0
14505245,2415253009,1.0
14505245,2545358027,1.0
14505245,768969589380288512,1.0
14505245,734460737846956032,1.0
14505245,755602366062133248,1.0
14505245,789512359693938688,1.0
14505245,69560992,1.0
14505245,4884913213,1.0
14505245,759354603750191104,1.0
14505245,2231555156,1.0
14505245,4510942877,1.0
14505245,53981431,1.0
14505245,2783367703,1.0
14505245,718107822,1.0
14505245,2958201126,1.0
14505245,705815844639510528,1.0
14505245,711343405444550656,1.0
14505245,746723082837057537,1.0
14505245,1716110708,1.0
14505245,160238978,1.0
14505245,4745717725,1.0
14505245,718028555234492418,1.0
14505245,795655121782865920,1.0
14505245,286895425,1.0
14505245,60059469,1.0
14505245,761728617927864320,1.0
14505245,902996089,1.0
14505245,229841003,1.0
14505245,1484196626,1.0
14505245,4870642869,1.0
14505245,574822364,1.0
14505245,793683016015110144,1.0
14505245,771104412324560896,1.0
14505245,176292487,1.0
14505245,4048025355,2.0
14505245,33585235,1.0
14505245,2783958585,1.0
14505245,719524120128548864,1.0
14505245,775420500034158592,1.0
14505245,761320600967254016,1.0
14505245,238962950,1.0
14505245,788136984120287233,1.0
14505245,71862569,1.0
14505245,758516694180438017,1.0
14505245,1152947712,1.0
14505245,737004307044786176,1.0
14505245,771127026711457792,1.0
14505245,506872561,1.0
14505245,377692248,1.0
14505245,4722082106,1.0
14505245,795498658418421760,1.0
14505245,616280155,1.0
14505245,3023370077,1.0
14505245,18224811,1.0
14505245,2700167659,4.0
14505245,779745441990713347,1.0
14505245,192036002,1.0
14505245,185608493,1.0
14505245,1278440773,1.0
14505245,4843899317,1.0
14505245,547520229,1.0
14505245,561458693,1.0
14505245,198000806,1.0
14505245,526427083,1.0
14505245,844551222,1.0
14505245,757390775176921088,2.0
14505245,3828830052,1.0
14505245,562518749,1.0
14505245,421403288,1.0
14505245,330799343,1.0
14505245,380128157,1.0
14505245,741609209389809664,1.0
14505245,4226213486,1.0
14505245,864927037,1.0
14505245,4763838026,1.0
14505245,792358540832829441,1.0
14505245,1401452395,1.0
14505245,1337701074,1.0
14505245,790744747908272128,1.0
14505245,474350662,1.0
14505245,4820893647,1.0
14505245,26193351,2.0
14505245,2441137555,1.0
14505245,786696414491451392,1.0
14505245,348182875,1.0
14505245,79574142,1.0
14505245,1363429202,1.0
14505245,513855461,1.0
14505245,2756816942,1.0
14505245,2582736318,1.0
14505245,783472689793101824,2.0
14505245,117625714,1.0
14505245,2373340329,1.0
14505245,158575399,1.0
14505245,750438537833619457,2.0
14505245,790929577816104962,1.0
14505245,2490106053,1.0
14505245,3317439242,1.0
14505245,783404381337157632,1.0
14505245,738482491317575682,1.0
14505245,77749735,1.0
14505245,2415685429,3.0
14505245,11040582,1.0
14505245,765740494525702144,1.0
14505245,1972125445,1.0
14505245,487863630,1.0
14505245,703317145200025600,1.0
14505245,1195458966,2.0
14505245,3401218229,2.0
14505245,736928475412627457,1.0
14505245,414073191,1.0
14505245,280609806,1.0
14505245,932493572,1.0
14505245,747808244475830273,1.0
14505245,22040193,1.0
14505245,742447807488008192,1.0
14505245,790990019208945665,1.0
14505245,952134750,1.0
14505245,3293702738,1.0
14505245,757945226581250049,1.0
14505245,172015054,1.0
14505245,1648943900,1.0
14505245,784620075596779520,1.0
14505245,3233930719,1.0
14505245,1225907048,1.0
14505245,615733239,1.0
14505245,14464961,1.0
14505245,2922889499,1.0
14505245,758470735811665920,1.0
14505245,777002282865070080,1.0
14505245,1548809378,1.0
14505245,3281771058,1.0
14505245,3141942449,1.0
14505245,3242269435,1.0
14505245,790649024303009793,1.0
14505245,1618325365,1.0
14505245,758701426365243392,1.0
14505245,734556260796932097,1.0
14505245,789119558237970432,1.0
14505245,381858912,1.0
14505245,784359423607209984,1.0
14505245,3472785196,1.0
14505245,269003820,1.0
14505245,2262874359,1.0
14505245,513923943,1.0
14505245,251312302,1.0
14505245,4834719773,1.0
14505245,38889227,1.0
14505245,880048238,1.0
14505245,37845006,1.0
14505245,259391268,1.0
14505245,116095836,1.0
14505245,3254370702,1.0
14505245,700726711546064896,1.0
14505245,773740179265818624,1.0
14505245,2916453969,1.0
14505245,3240296479,1.0
14505245,1649168856,1.0
14505245,2587831062,1.0
14505245,382914766,1.0
14505245,1520262811,1.0
14505245,761062103880830977,1.0
14505245,780598056290885632,1.0
14505245,791000199350984704,1.0
14505245,700644821,1.0
14505245,771038580349165568,1.0
14505245,772142974255833088,1.0
14505245,721992744210550784,1.0
14505245,127349780,1.0
14505245,910647342,1.0
14505245,784829417168207873,1.0
14505245,738118664243818496,1.0
14505245,264478251,1.0
14505245,2742104771,1.0
14505245,761400129614151682,1.0
14505245,783696351645151232,1.0
14505245,26067145,1.0
14505245,2618573184,1.0
14505245,2795311177,1.0
14505245,76864398,1.0
14505245,787340885419757568,1.0
14505245,763130254231756802,1.0
14505245,3430537311,1.0
14505245,1531185990,1.0
14505245,737100147818008576,1.0
14505245,2821894685,1.0
14505245,727398206804484096,1.0
14505245,3098330383,1.0
14505245,788107924035997696,1.0
14505245,578963077,1.0
14505245,2331065239,1.0
14505245,298476496,1.0
14505245,703284285592064000,1.0
14505245,48100522,1.0
14505245,1387726382,1.0
14505245,763187370149634048,1.0
14505245,757632850057310209,1.0
14505245,783288781000609792,1.0
14505245,3070209746,1.0
14505245,756882141384892416,1.0
14505245,542918338,1.0
14505245,72577362,1.0
14505245,399769421,1.0
14505245,69935538,1.0
14505245,458709872,1.0
14505245,3452744123,1.0
14505245,3672584544,1.0
14505245,1235699436,1.0
14505245,38803988,1.0
14505245,557965039,1.0
14505245,537765788,1.0
14505245,1905779046,1.0
14505245,459685872,1.0
14505245,793506245743349762,1.0
14505245,560796972,2.0
14505245,90715655,1.0
14505245,750831076830883840,1.0
14505245,772856434362953728,1.0
14505245,237689989,1.0
14505245,2622794806,1.0
14505245,250131859,1.0
14505245,18316690,1.0
14505245,2878480733,1.0
14505245,2389580844,1.0
14505245,42440843,1.0
14505245,946406934,1.0
14505245,331673722,1.0
14505245,360241311,1.0
14505245,3533102955,1.0
